id,dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
75938,0.185663,6,2,978,86,37.702719,62,252,35117.39063,1852.819336,2,1,37.1326,0.003,2453.433633,0.0,255,4189533344,743638721,255,0.173043,0.144503,0.02854,163,43,0,0,11,3,6,5,1,11,0,0,0,5,12,0,0
31841,0.262229,16,18,1540,1644,125.844207,31,29,44053.09766,47378.4375,4,4,17.458599,15.392294,1058.461053,28.32898,255,1851208686,1886326625,255,0.000689,0.00055,0.000139,96,91,0,0,14,0,7,6,1,6,0,0,0,10,9,0,0
80735,0.672069,10,6,2516,268,22.319136,254,252,26961.51758,2666.392822,2,1,74.661667,113.695398,3769.381537,177.365953,255,2901000819,767454921,255,0.24264,0.103585,0.139055,252,45,0,0,2,1,1,1,1,2,0,0,0,2,2,0,0
25417,0.090031,60,62,3614,49342,1343.981547,31,29,315802.3438,4313803.0,7,24,1.520695,1.465328,85.583612,83.783694,255,981228527,3131135529,255,0.000786,0.000627,0.000159,60,796,0,0,9,0,1,1,1,1,0,0,0,2,10,0,0
39584,0.001029,2,2,146,178,2915.451794,31,29,567541.3125,691933.875,0,0,0.011,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,2,1,1,0,0,0,5,4,0,0
43200,1.1e-05,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,33,2,10,9,1,34,0,0,0,10,33,0,0
34267,0.040533,52,42,37268,3380,2294.426835,31,29,7214270.0,651321.1875,18,8,0.786667,0.976902,45.763974,2.149283,255,2778728609,2779699863,255,0.000612,0.000476,0.000136,717,80,0,0,1,0,2,1,1,1,0,0,0,4,1,0,0
67770,1.521582,60,16,68197,698,49.290804,254,252,352585.6563,3443.78418,27,1,23.615509,93.417398,2261.468694,113.864664,255,1240538875,3888177615,255,0.188593,0.120318,0.068275,1137,44,1,0,2,1,1,1,1,2,0,0,1,2,2,0,0
81386,0.71567,6,2,998,86,9.781044,62,252,9300.375977,480.668457,2,1,143.134,0.008,9106.218572,0.0,255,2035891919,1227363790,255,0.639456,0.144344,0.495112,166,43,0,0,7,3,2,1,1,6,0,0,0,2,6,0,0
68386,0.84629,10,10,840,1186,22.450933,62,252,7146.486328,10095.83008,2,2,94.032222,87.259445,6195.621682,116.649547,255,1176631780,3014681295,255,0.126188,0.060199,0.065989,84,119,1,129,4,1,2,2,1,4,0,0,1,2,4,0,0
27519,0.525745,52,54,2934,3742,199.716602,31,29,43793.09766,55890.21484,11,15,10.302314,9.909905,1302.94822,41.471359,255,2574311431,2575267374,255,0.000657,0.000514,0.000143,56,69,0,0,1,0,7,1,1,6,1,1,0,8,1,0,0
27277,0.908047,14,6,8928,320,20.924027,31,29,73044.67188,2352.301025,4,1,69.849766,181.487203,6488.81341,277.871719,255,50811711,3567164652,255,0.000607,0.00048,0.000127,638,53,0,0,4,0,5,1,1,2,0,0,0,5,1,0,0
82281,1.012057,10,8,534,354,16.797474,254,252,3802.157471,2450.455078,2,1,112.450778,130.786859,7016.294868,178.730938,255,3726989261,1781739690,255,0.165994,0.095732,0.070262,53,44,0,0,6,1,2,2,2,3,0,0,0,3,3,0,0
71181,0.730482,10,6,534,268,20.534387,254,252,5267.754883,2453.174805,2,1,81.164667,134.460203,5127.754236,231.840328,255,1218160480,707704990,255,0.132661,0.057503,0.075158,53,45,0,0,3,1,2,1,1,3,0,0,0,1,3,0,0
30407,0.126593,44,46,2766,24004,703.040487,31,29,170878.3281,1484000.0,7,16,2.936163,2.800022,178.673819,175.997414,255,1145908552,1208846147,255,0.000762,0.000588,0.000174,63,522,0,0,9,0,1,1,1,1,0,0,0,4,10,0,0
39424,1.915649,52,54,2934,3740,54.81171,31,29,12018.90332,15330.57422,11,15,37.555528,36.135094,2994.244583,94.369547,255,945026646,946045793,255,0.000604,0.000486,0.000118,56,69,0,0,1,0,8,1,1,5,1,1,0,5,1,0,0
74591,0.963317,10,8,2516,354,17.647358,254,252,18810.00781,2574.438232,2,1,102.854222,112.334711,5568.145242,208.957687,255,2498295068,88423000,255,0.299801,0.176973,0.122828,252,44,0,0,5,1,1,1,1,3,0,0,0,2,3,0,0
42397,0.839102,10,8,534,354,20.259753,254,252,4585.854492,2955.540527,2,1,86.392667,106.492859,5445.31659,170.545562,255,2301272375,109438654,255,0.157409,0.093643,0.063766,53,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0,0
30877,0.003936,8,10,1040,824,4319.105506,31,29,1849593.375,1508130.0,2,2,0.512857,0.382222,33.226828,0.708285,255,50022597,2200615092,255,0.000622,0.000492,0.00013,130,82,1,83,3,0,1,1,1,1,0,0,1,6,1,0,0
31476,0.000999,2,2,130,162,3003.002883,31,29,520520.5,648648.625,0,0,0.011,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,4,2,2,2,0,0,0,3,3,0,0
29098,0.018384,16,18,1540,1644,1795.039137,31,29,628372.5,675805.0625,4,4,1.204933,1.053765,73.246532,2.253286,255,852479448,3006447566,255,0.000591,0.000464,0.000127,96,91,0,0,8,0,7,6,1,6,0,0,0,9,14,0,0
80020,0.55928,10,8,836,1062,30.396225,62,252,10770.99121,13302.81836,2,2,62.142222,70.658289,3261.240967,114.178062,255,2103970482,288395286,255,0.118986,0.063976,0.05501,84,133,1,124,4,1,1,1,1,4,0,0,1,1,4,0,0
43534,8e-06,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,21,2,6,6,1,20,0,0,0,6,20,0,0
80131,0.904245,10,8,814,1080,18.800214,62,252,6484.967773,8360.56543,2,2,100.471667,122.208,6021.421851,237.264438,255,2583189796,2178951903,255,0.10232,0.048309,0.054011,81,135,1,189,4,1,3,2,2,6,0,0,4,3,4,0,0
33749,0.001056,2,2,146,178,2840.909069,31,29,553030.3125,674242.4375,0,0,0.01,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,1,0,0,0,1,2,0,0
72993,40.355473,24,14,8500,622,0.916852,254,252,1614.849121,114.581734,6,1,1752.127608,3098.71025,252191.6183,10158.34,255,723029180,1029899724,255,0.173647,0.072235,0.101412,354,44,0,0,3,1,2,2,2,2,0,0,0,3,2,0,0
25030,0.072098,54,56,3302,40550,1511.83108,31,29,359621.625,4419096.0,7,21,1.334774,1.3012,96.911749,94.685367,255,663944576,691210356,255,0.000746,0.000524,0.000222,61,724,0,0,4,0,2,1,1,1,0,0,0,5,4,0,0
31034,0.561462,28,30,4192,3080,101.520676,31,29,57606.75,42432.08203,7,7,20.782518,19.341586,1144.808224,28.946025,255,3613353253,1654482486,255,0.000719,0.000553,0.000166,150,103,0,0,7,0,7,1,1,1,0,0,0,1,12,0,0
75465,0.533316,10,10,828,1170,35.626157,62,252,11190.36328,15795.5127,2,2,59.257333,54.954223,3939.505678,119.514453,255,822080950,2691747456,255,0.089226,0.029393,0.059833,83,117,1,139,3,1,1,1,1,3,0,0,1,2,3,0,0
73174,1.307123,10,6,2530,268,11.475585,254,252,13935.9502,1370.949829,2,1,145.124222,233.805594,7721.839559,403.548906,255,1322129289,4274343159,255,0.279352,0.138092,0.14126,253,45,0,0,3,1,1,1,1,4,0,0,0,1,2,0,0
24536,0.22252,84,86,4862,80646,759.482315,31,29,172748.5156,2865684.0,7,36,2.677386,2.611059,155.005766,153.581781,255,1626986508,1654879799,255,0.000747,0.000576,0.000171,58,938,0,0,13,0,1,1,1,1,0,0,0,8,4,0,0
29472,0.023366,16,18,1540,1644,1412.308452,31,29,494393.5625,531712.75,4,4,1.537333,1.299588,93.375642,2.452835,255,1842677038,1853028111,255,0.00139,0.001269,0.000121,96,91,0,0,10,0,11,6,1,6,0,0,0,9,12,0,0
36076,0.004976,18,18,4232,2456,7033.761816,31,29,6426045.0,3729903.5,7,7,0.273941,0.262824,13.34446,0.331207,255,1982713768,1985697147,255,0.000642,0.000504,0.000138,235,136,0,0,9,0,7,1,1,4,0,0,0,7,10,0,0
36478,0.001001,2,2,146,178,2997.002832,31,29,583416.5625,711288.6875,0,0,0.007,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,4,1,1,1,0,0,0,2,5,0,0
81915,2.537066,6,2,998,86,2.759093,62,252,2623.50293,135.589691,2,1,507.4132,0.004,33590.86213,0.0,255,2835374642,1712454689,255,2.36959,1.971339,0.398251,166,43,0,0,4,3,1,1,1,3,0,0,0,2,3,0,0
66574,0.614274,10,6,618,268,24.419069,254,252,7254.091309,2917.264893,2,1,63.951667,102.437797,3179.131094,130.89275,255,3019970730,1063602461,255,0.183318,0.102076,0.081242,62,45,0,0,4,1,3,2,2,4,0,0,0,2,6,0,0
77621,1.1e-05,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,29,2,13,13,1,29,0,0,0,13,29,0,0
25147,0.133738,24,24,2024,4312,351.43341,31,29,116047.7969,247229.6719,6,6,5.795739,5.790478,433.74589,12.404519,255,2822672480,673369708,255,0.000702,0.000549,0.000153,84,180,0,0,8,0,2,2,1,1,0,0,0,6,5,0,0
39553,0.036308,74,72,4342,63774,3993.610034,31,29,943924.1875,13856780.0,7,30,0.492164,0.503408,27.445683,0.708846,255,2195180601,50102986,255,0.000774,0.000559,0.000215,59,886,0,0,9,0,2,1,1,1,0,0,0,3,6,0,0
29033,0.044025,96,98,5486,92746,4383.872781,31,29,986530.375,16681431.0,7,42,0.459926,0.448186,0.0,23.209352,255,2310460938,175624609,255,0.000683,0.000547,0.000136,57,946,0,0,3,0,1,1,1,1,0,0,0,2,17,0,0
29887,0.001018,2,2,146,178,2946.954953,31,29,573673.875,699410.625,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,3,1,1,0,0,0,7,3,0,0
67186,7e-06,2,0,1064,0,142857.1409,254,0,608000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,1,2,1,1,1,1,0,0,0,1,3,0,0
33209,0.001715,4,4,512,304,4081.632605,31,29,1791253.625,1063556.875,0,0,0.445333,0.212333,0.624847,0.291094,0,0,0,0,0.0,0.0,0.0,128,76,0,0,7,0,3,1,1,2,0,0,0,3,9,0,0
69058,0.695543,10,6,2516,268,21.565885,254,252,26051.58789,2576.404297,2,1,77.282556,117.090602,3892.171912,173.036656,255,2233680895,886809163,255,0.255456,0.109439,0.146017,252,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
35526,0.019876,46,48,2854,30622,4679.009969,31,29,1123767.375,12068827.0,7,17,0.434578,0.412,24.975649,24.3926,255,3319301502,3331001871,255,0.000641,0.000508,0.000133,62,638,0,0,14,0,2,1,1,1,0,0,0,3,5,0,0
69266,5e-06,2,0,90,0,200000.0051,254,0,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,3,1,1,7,0,0,0,3,7,0,0
23426,0.001102,2,2,130,162,2722.323026,31,29,471869.3125,588021.75,0,0,0.033,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,12,0,3,2,1,1,0,0,0,5,8,0,0
75228,3e-06,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,2,1,1,12,0,0,0,4,5,0,0
73899,0.489247,10,6,546,268,30.659361,254,252,8045.016113,3662.771729,2,1,51.839111,81.466602,2683.904501,127.050273,255,464445650,489394430,255,0.185255,0.08191,0.103345,55,45,0,0,10,1,2,2,1,10,0,0,0,2,10,0,0
31338,0.225345,14,6,8928,320,84.315161,31,29,294339.7813,9478.798828,4,1,17.33423,44.951,1609.783187,69.031055,255,3988268194,252151302,255,0.000583,0.000462,0.000121,638,53,0,0,3,0,3,1,1,3,0,0,0,4,3,0,0
79939,0.658835,10,8,838,1246,25.803122,62,252,9167.697266,13247.62695,2,2,73.203889,75.997141,3891.509984,127.847227,255,3403770085,4067115570,255,0.122048,0.067762,0.054286,84,156,1,248,5,1,2,2,2,5,0,0,9,2,5,0,0
73832,0.455919,10,6,490,268,32.900581,254,252,7738.216797,3930.522705,2,1,50.657667,76.359797,2469.717647,122.135945,255,2276634676,3038295925,255,0.119719,0.073387,0.046332,49,45,0,0,6,1,1,1,1,5,0,0,0,1,5,0,0
78782,9e-06,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,0
39168,0.021493,16,18,1540,1644,1535.383548,31,29,537477.3125,578048.625,4,4,1.411667,1.236882,83.840736,2.247527,255,2536540642,2538107512,255,0.000583,0.00046,0.000123,96,91,0,0,8,0,8,7,1,8,0,0,0,9,9,0,0
34594,0.001132,2,2,130,162,2650.176667,31,29,459363.9688,572438.1875,0,0,0.01,0.011,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,8,3,1,2,0,0,0,7,2,0,0
81756,0.151253,6,2,998,86,46.280074,62,252,44005.73828,2274.334961,2,1,30.2506,0.006,1964.860279,0.0,255,1555047033,4101639315,255,0.138348,0.075539,0.062809,166,43,0,0,7,3,6,6,1,7,0,0,0,6,7,0,0
42990,0.0,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.784,0.0,15.492035,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
25384,0.018521,16,18,1540,1644,1781.761273,31,29,623724.4375,670806.125,4,4,1.213667,1.061353,74.613294,2.026543,255,109250525,115126821,255,0.000612,0.000474,0.000138,96,91,0,0,17,0,5,5,1,5,0,0,0,8,13,0,0
72600,1.658833,112,22,135649,956,80.176846,254,252,648349.75,4403.095215,53,1,14.943612,74.491523,1531.841701,97.70568,255,1935995992,3618541406,255,0.224318,0.094503,0.129815,1211,43,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
23589,0.004964,4,4,568,320,1410.15308,31,29,686543.125,386784.8438,0,0,1.308667,1.134333,1.840837,1.593583,0,0,0,0,0.0,0.0,0.0,142,80,0,0,13,0,5,1,1,3,0,0,0,5,14,0,0
38650,1.058891,14,18,1684,10168,29.275911,31,29,11816.13574,72558.92969,3,5,81.425002,62.260941,9066.218501,7938.391484,255,1097809570,3249728090,255,0.000587,0.000451,0.000136,120,565,1,3924,2,0,2,1,1,1,0,0,1,1,1,0,0
79022,0.53529,10,6,630,268,28.022193,254,252,8473.911133,3347.718018,2,1,59.476667,96.096203,3061.922934,156.338156,255,2280060538,2119127701,255,0.096265,0.054102,0.042163,63,45,0,0,10,1,1,1,1,7,0,0,0,1,8,0,0
75197,0.855256,10,8,2516,354,19.877089,254,252,21186.63867,2899.716553,2,1,94.923889,107.545289,4910.619873,209.479172,255,1052275279,3463595531,255,0.201822,0.102431,0.099391,252,44,0,0,13,1,1,1,1,3,0,0,0,13,3,0,0
32484,0.018375,16,18,1540,1644,1795.918369,31,29,628680.25,676136.0625,4,4,1.2026,1.053588,72.576377,2.137033,255,1895716069,1900555901,255,0.000597,0.000461,0.000136,96,91,0,0,19,0,9,7,1,7,0,0,0,12,10,0,0
25972,0.178178,4,4,536,304,39.286557,31,29,18049.36719,10236.9541,0,0,41.69,45.011332,58.946543,63.647152,0,0,0,0,0.0,0.0,0.0,134,76,0,0,11,0,4,1,1,3,0,0,0,3,11,0,0
78558,2e-06,2,0,1064,0,500000.0013,254,0,2128000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,4,2,3,1,1,4,0,0,0,1,10,0,0
41519,0.0,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.732,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
71448,0.568461,10,8,950,354,29.905306,254,252,12032.48731,4362.65625,2,1,63.043111,72.283,4152.441138,126.08707,255,2086076518,3712229271,255,0.099738,0.062474,0.037264,95,44,1,0,5,1,2,2,1,5,0,0,1,2,5,0,0
29025,0.056942,22,14,1470,1728,614.660521,31,29,197253.3438,225492.6094,5,4,2.711524,4.322769,362.230947,14.18756,255,661133425,2806809961,255,0.000757,0.000593,0.000164,67,123,0,0,5,0,2,1,1,1,0,0,0,1,5,0,0
31678,7.377956,358,746,19098,1087890,149.499402,31,29,20650.70703,1178030.375,2,370,20.665563,9.902554,3241.826056,2233.820669,255,1346168677,3499713901,255,0.000696,0.00055,0.000146,53,1458,1,524288,2,0,2,1,1,1,0,0,1,1,4,0,0
70605,1.027697,14,12,774,642,24.326237,254,252,5596.980469,4585.009277,4,3,77.452154,88.672,4778.06878,133.953453,255,1249997319,3875256512,255,0.111921,0.052296,0.059625,55,54,0,0,2,1,1,1,1,1,0,0,0,1,1,0,0
41969,1.074195,10,10,802,1370,17.687663,62,252,5377.049805,9182.69043,2,2,119.355,107.949445,6283.203829,182.798297,255,1543642770,2934575762,255,0.157467,0.055561,0.101906,80,137,1,240,2,1,8,1,1,3,0,0,1,1,2,0,0
24195,0.000987,2,2,130,162,3039.513836,31,29,526849.0625,656535.0,0,0,0.012,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,8,0,1,2,1,1,0,0,0,3,7,0,0
32758,0.001099,2,2,146,178,2729.754356,31,29,531392.1875,647861.6875,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,3,3,0,0
32162,0.153916,16,18,1540,1644,214.402659,31,29,75053.92188,80719.35156,4,4,10.240066,9.025235,744.932404,15.603329,255,1922542176,1960590285,255,0.000608,0.000483,0.000125,96,91,0,0,11,0,6,6,1,6,0,0,0,9,8,0,0
67051,2.598038,212,36,271863,1558,95.071744,254,252,833185.6875,4665.059082,103,1,12.250237,71.694914,1392.644768,89.461625,255,2881884363,3756622015,255,0.186522,0.088712,0.09781,1282,43,0,0,4,1,1,1,1,1,0,0,0,1,3,0,0
67621,1.234309,12,6,4658,268,13.772889,254,252,27675.4043,1451.824463,3,1,108.464,230.682406,6938.694046,392.438469,255,1952195210,3555403335,255,0.196496,0.080887,0.115609,388,45,0,0,3,1,1,1,1,1,0,0,0,1,2,0,0
78201,0.686036,10,6,556,268,21.864742,254,252,5842.259277,2612.10791,2,1,73.031778,101.985602,4255.85034,157.203812,255,3532690617,31992023,255,0.277066,0.176099,0.100967,56,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
66932,0.752441,10,6,526,268,19.935118,254,252,5039.597656,2381.582031,2,1,77.285444,137.624406,4621.63006,229.589547,255,3223694261,175882423,255,0.1375,0.064318,0.073182,53,45,0,0,5,1,3,3,1,4,0,0,0,3,4,0,0
25355,0.021875,38,40,2438,20718,3520.00006,31,29,868205.75,7387794.5,7,13,0.582838,0.546846,45.316594,44.067634,255,790902331,791193445,255,0.000671,0.000538,0.000133,64,518,0,0,10,0,4,1,1,1,0,0,0,3,1,0,0
24437,0.696729,28,30,5008,3080,81.810861,31,29,55459.15234,34194.07031,7,7,25.791629,24.008311,1534.037453,40.017246,255,278582849,348616551,255,0.000637,0.000484,0.000153,179,103,0,0,12,0,1,1,1,1,0,0,0,2,14,0,0
80503,2e-06,2,0,90,0,500000.0013,254,0,180000000.0,0.0,1,0,0.002,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,2,1,1,6,0,0,0,2,6,0,0
72820,4e-06,2,0,78,0,250000.0006,254,0,78000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,7,2,1,1,1,2,0,0,0,1,2,0,0
30790,0.019875,44,46,2766,24004,4477.987579,31,29,1088402.5,9452277.0,7,16,0.45486,0.431022,29.987208,29.284314,255,2791865988,650925760,255,0.000607,0.000476,0.000131,63,522,0,0,6,0,5,1,1,1,0,0,0,2,4,0,0
68701,1.327216,10,8,2516,354,12.808766,254,252,13652.6377,1868.572998,2,1,147.370333,170.538,8653.652749,285.168969,255,3265617162,1912250585,255,0.193584,0.133449,0.060135,252,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
76435,59.994061,2,0,92,0,0.016668,0,0,6.133941,0.0,0,0,60000.704,0.0,12.812912,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
28860,0.00887,36,38,2334,16290,8229.988708,31,29,2047350.625,14306201.0,7,12,0.244457,0.222,14.035074,12.88167,255,3857938659,3858279217,255,0.000784,0.000646,0.000138,65,429,0,0,8,0,8,1,1,1,0,0,0,2,23,0,0
35487,0.021221,8,10,1044,824,801.09323,31,29,344564.3438,279722.9063,2,2,2.979286,2.299778,174.386205,4.570926,255,3939563712,3947120859,255,0.000649,0.000522,0.000127,131,82,1,83,3,0,7,2,1,3,0,0,1,5,1,0,0
66942,1.04287,10,6,998,268,14.383384,254,252,6896.353027,1718.334961,2,1,107.040444,183.714203,6111.579519,303.278531,255,3242965368,2166225876,255,0.162962,0.124293,0.038669,100,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
24955,0.001108,2,2,130,162,2707.581093,31,29,469314.0625,584837.5,0,0,0.012,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,6,0,4,2,1,1,0,0,0,3,8,0,0
73137,1.016918,10,6,2530,268,14.750453,254,252,17912.94922,1762.187378,2,1,112.876,184.448594,6652.891501,329.419312,255,1392599515,992573130,255,0.172644,0.094666,0.077978,253,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
69120,1.775431,10,10,852,1330,10.701627,62,252,3456.062256,5393.619629,2,2,197.174778,188.562328,12636.71285,306.473313,255,2485903041,2366196076,255,0.147662,0.078361,0.069301,85,133,1,200,1,1,1,1,1,1,0,0,1,2,1,0,0
81132,1.073185,10,10,804,1308,17.704311,62,252,5397.019531,8781.337891,2,2,119.242778,110.552664,8877.903634,192.045031,255,1481411209,2560539422,255,0.127339,0.052032,0.075307,80,131,1,204,6,1,3,3,3,6,0,0,9,3,6,0,0
24111,0.002832,6,8,320,1894,4590.395624,31,29,754237.3125,4683616.0,1,2,0.502,0.333143,27.955736,0.532735,255,1069302786,3218465583,255,0.000615,0.000494,0.000121,53,237,0,0,6,0,5,1,1,4,0,0,0,5,8,0,0
30181,0.023753,52,42,37496,3380,3915.29484,31,29,12385804.0,1111438.5,18,8,0.459353,0.565951,26.211242,0.916378,255,958161781,959194962,255,0.000685,0.000545,0.00014,721,80,0,0,1,0,3,1,1,2,0,0,0,2,1,0,0
28337,0.012938,44,46,2766,24004,6878.96106,31,29,1671974.0,14520327.0,7,16,0.290163,0.274956,0.0,15.187262,255,1580614329,3735919008,255,0.000717,0.000562,0.000155,63,522,0,0,6,0,2,1,1,1,0,0,0,2,9,0,0
97,0.664512,10,6,534,268,22.572957,254,252,5790.71582,2696.71582,2,1,69.994778,114.784602,3565.853629,166.495,255,2600388172,623342715,255,0.148054,0.090584,0.05747,53,45,0,0,5,1,1,1,1,3,0,0,0,2,3,0,0
34098,0.040565,52,42,37232,3380,2292.616845,31,29,7201479.5,650807.375,18,8,0.788627,0.972585,47.463921,2.233948,255,2233952573,85490487,255,0.00082,0.000684,0.000136,716,80,0,0,1,0,2,1,1,1,0,0,0,2,1,0,0
39187,0.046425,6,8,320,1828,280.021541,31,29,46009.69141,275713.5313,1,2,9.2184,6.547286,641.404212,15.709813,255,157282347,170491844,255,0.00072,0.000591,0.000129,53,229,0,0,4,0,3,1,1,2,0,0,0,3,3,0,0
73350,3.604383,60,18,68195,784,21.36288,254,252,148838.7969,1644.664307,27,1,61.087458,205.729531,8628.516896,370.230469,255,3454570100,1619827892,255,0.197695,0.106971,0.090724,1137,44,1,0,2,1,2,2,2,2,0,0,4,2,2,0,0
73479,0.804683,10,6,652,268,18.64088,254,252,5835.838379,2226.963867,2,1,84.133333,148.838,4301.596617,223.128672,255,910636777,2415124347,255,0.158948,0.060484,0.098464,65,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
81944,0.799786,10,6,534,268,18.755018,254,252,4811.287109,2240.599365,2,1,81.799333,145.174203,4517.115017,221.531422,255,2390570861,3241927625,255,0.154372,0.073905,0.080467,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
27661,0.000979,2,2,146,178,3064.351366,31,29,596527.0625,727272.75,0,0,0.001,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,7,1,1,1,0,0,0,1,2,0,0
79230,2.651193,10,8,524,354,6.412208,254,252,1424.264526,935.427979,2,1,294.467444,365.839156,19390.93521,710.405188,255,2826374150,345894247,255,0.183026,0.09031,0.092716,52,44,0,0,4,1,2,2,2,3,0,0,0,2,3,0,0
41586,9e-06,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,1,1,2,0,0,0,2,4,0,0
30710,0.00102,2,2,146,178,2941.176566,31,29,572549.0625,698039.25,0,0,0.007,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,3,3,0,0
74921,1.7018,10,10,790,1180,11.164649,62,252,3342.343506,4992.36084,2,2,189.088889,182.114109,11308.71184,345.328438,255,3536284489,1561399561,255,0.127864,0.062075,0.065789,79,118,1,144,1,1,1,1,1,1,0,0,1,1,1,0,0
33316,0.017837,46,48,2854,30622,5213.881507,31,29,1252228.625,13448450.0,7,17,0.389022,0.368191,22.980003,22.138059,255,1084111459,1095876958,255,0.000671,0.000525,0.000146,62,638,0,0,5,0,9,1,1,3,0,0,0,4,3,0,0
74997,1e-06,2,0,90,0,1000000.003,254,0,360000000.0,0.0,1,0,0.001,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,5,1,1,28,0,0,0,5,4,0,0
75853,0.641968,6,2,978,86,10.90397,62,252,10156.26953,535.852234,2,1,128.3936,0.009,7831.823527,0.0,255,1682554226,3097319688,255,0.545377,0.449251,0.096126,163,43,0,0,5,3,1,1,1,3,0,0,0,2,3,0,0
66587,0.438336,10,6,642,268,34.220323,254,252,10548.98535,4088.187988,2,1,48.554556,73.843602,2369.795868,99.213672,255,439622638,501168504,255,0.140655,0.069116,0.071539,64,45,0,0,3,1,2,1,1,3,0,0,0,2,5,0,0
23684,0.001126,2,2,146,178,2664.298498,31,29,518650.0938,632326.8125,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,10,0,3,2,1,1,0,0,0,4,13,0,0
38029,0.081105,72,74,4238,63878,1787.805903,31,29,412305.0313,6215646.5,7,30,1.137775,1.118264,0.0,79.727854,255,3994788474,1849731832,255,0.000721,0.000588,0.000133,59,863,0,0,4,0,7,1,1,1,0,0,0,1,8,0,0
